Category, Price of item in category, Quantity of item sold
Office Supplies,1852.032,7
Furniture,3139.128,8
Technology,599.88,2
Technology,1954.44,3
Technology,2056.95,7
Technology,1022.56,11
Office Supplies,1981.044,12
Furniture,538.488,4
Technology,590.904,6
Technology,1150.038,2
Technology,1770.67156,7
Furniture,1284.822,3
Technology,1621.953,3
Office Supplies,905.13,3
Furniture,1859.13,5
Technology,1429.44,4
Furniture,987.957,3
Office Supplies,1136.64,8
Office Supplies,1141.8,2
Office Supplies,2973.06,6
Technology,1026.54,6
Office Supplies,1104.408,4
Technology,903.006,3
Technology,775.62,3
Furniture,1393.524,4
Furniture,617.55,5
Furniture,2060.7,5
Furniture,646.4988,4
Furniture,1743.96,4
Technology,890.4285,5
Furniture,1229.904,3
Furniture,2066.4,5
Technology,1274.88,2
Technology,1717.848,3
Furniture,1321.92,6
Furniture,630.15,5
Technology,619.95,5
Technology,1113.504,12
Furniture,2470.5,6
Office Supplies,2363.757,5
Technology,2981.58,7
Furniture,1461.7,5
Furniture,1167.168,6
Furniture,966.4,4
Furniture,528.009,5
Furniture,1424.9,5
Furniture,1125.6,7
Office Supplies,1034.94,3
Technology,775.56576,8
Office Supplies,946.764,6
Office Supplies,439.68,8
Furniture,585.552,3
Technology,1138.83,5
Technology,676.0305,3
Furniture,1455.12,4
Furniture,2060.7,5
Office Supplies,1217.568,2
Technology,1591.11,3
Furniture,1384.29,3
Furniture,1013.832,9
Technology,1215.36,8
Furniture,1822.08,6
Technology,1649.214,7
Furniture,1266.03,3
Technology,1703.14688,8
Furniture,1845.72,4
Technology,637.35,1
Technology,2671.452,7
Office Supplies,1126.02,3
Technology,1264.466,5
Technology,3029.28,8
Technology,1121.67216,7
Technology,521.184,2
Office Supplies,511.56,6
Furniture,2186.7,5
Furniture,1458.96,8
Furniture,641.97,7
Furniture,1925.88,6
Technology,447.944,7
Office Supplies,584.82,9
Furniture,556.704,2
Technology,2300.076,4
Technology,863.928,9
Technology,946.344,7
Office Supplies,795.6,6
Furniture,1652.94,3
Technology,757.08,5
Furniture,2888.127,11
Technology,701.47424,4
Technology,467.04,7
Technology,1953.666,13
Technology,826.62,3
Furniture,875.22,2
Technology,1399.98,2
Office Supplies,991.02,2
Technology,858.64,2
Office Supplies,996.54,2
Furniture,1836,4
Furniture,753.888,3
Technology,1002.6,6
Technology,764.928,3
Technology,1199.76,4
Furniture,1252.584,3
Furniture,821.88,6
Technology,1285.44,4
Furniture,2076.48,6
Furniture,755.73,5
Technology,927.72,3
Technology,525.48,3
Technology,2194.836,4
Technology,861.6,5
Technology,1976.562,9
Technology,803.52,3
Technology,1954.44,4
Furniture,714.15,2
Office Supplies,766.95,5
Technology,1062.534,4
Furniture,2254.41,5
Technology,1272.6,3
Technology,1679.96,5
Technology,390.96,9
Furniture,2115.216,9
Furniture,570.9,5
Technology,1523.46696,6
Technology,976.08,6
Furniture,529.74,3
Technology,617.976,3
Technology,976.08,4
Technology,2970.9,10
Technology,761.73348,3
Furniture,522.48,4
Technology,956.88,12
Technology,1913.52,14
Furniture,1123.92,5
Technology,409.08,6
Office Supplies,2518.29,9
Technology,1508.04,4
Technology,1347.57,7
Technology,1411.02,5
Office Supplies,2357.488,7
Technology,1849.32,6
Technology,586.08,8
Technology,1274.7,2
Technology,791.93296,7
Furniture,508.68,6
Technology,1266.96,4
Office Supplies,1000.02,7
Technology,1123.956,4
Technology,1527.12,9
Furniture,782.28,2
Furniture,968.4,8
Office Supplies,2096.4555,9
Furniture,840.15,5
Furniture,1025.52,8
Technology,1184.0272,5
Office Supplies,2177.584,8
Office Supplies,1327.347,7
Furniture,563.904,2
Technology,1207.08,4
Technology,1136.43,3
Technology,698.64,4
Office Supplies,1089.75,3
Office Supplies,1888.7,5
Furniture,2804.58,8
Technology,543.92,8
Technology,1363.96,5
Technology,1282.8,5
Furniture,1904.4,4
Technology,776.25,3
Technology,1599.156,6
Office Supplies,1224.9,6
Furniture,858.06,7
Furniture,1652.4,4
Technology,1899.15,5
Furniture,2049.84,5
Furniture,2039.0715,5
Technology,1272.6,3
Furniture,1938.15,5
Technology,758.979,3
Technology,900.72,6
Furniture,1112.697,3
Technology,1144.89,6
Technology,1287.96,2
Technology,2120.8,5
Technology,1196.3,7
Furniture,2092.752,9
Technology,1324.35,9
Office Supplies,454.95,5
Furniture,1869.72,4
Office Supplies,346.29,7
Technology,1908.72,6
Office Supplies,688.95,5
Furniture,1312.64,5
Office Supplies,993.66,4
Technology,2415.42,14
Technology,1685.90144,8
Office Supplies,1088.792,4
Office Supplies,2509.36,7
Office Supplies,1448.16,7
Technology,1060.44,4
Technology,1115.37,9
Technology,616.44,2
Office Supplies,442.372,7
Technology,1071.84,4
Furniture,1136.664,6
Technology,1081.302,2
Technology,1308.48,2
Furniture,1375.6,5
Technology,1622.3355,3
Furniture,2092.5,5
Office Supplies,1340.3421,3
Office Supplies,1607.202,9
Furniture,1333.44,8
Office Supplies,552.501,3
Office Supplies,1181.0325,5
Technology,788.22,3
Technology,1900.5,10
Furniture,2713.41,7
Furniture,810.15,5
Technology,2217.78,9
Technology,687.852,4
Office Supplies,1141.47,5
Office Supplies,1241.28,4
Technology,960,8
Technology,4627.368,8
Furniture,933.536,4
Furniture,1524.2058,6
Technology,918.459,9
Technology,799.272,3
Technology,2550,4
Technology,1299.684,8
Furniture,1448.82,10
Office Supplies,1052.16,3
Furniture,766.5246,2
Technology,509.16,2
Technology,1836.03,7
Furniture,1460.5,5
Technology,2544.24,4
Furniture,2068.335,5
Furniture,2220.534,6
Furniture,2583.18,6
Furniture,428.274,1
Technology,395.44752,4
Technology,730.32,8
Office Supplies,1243.98,6
Technology,1884.6,6
Furniture,561.568,2
Furniture,1715.16,2
Technology,1795.92,7
Technology,1182.6,4
Furniture,2830.425,13
Technology,627.168,4
Furniture,2885.085,7
Technology,2863.35,5
Office Supplies,1085.42,7
Technology,1099.96,5
Office Supplies,651.708,4
Furniture,724.8,2
Furniture,1289.5659,7
Technology,1015.92,5
Furniture,726.78,2
Furniture,3177.711,9
Office Supplies,1388.94,7
Furniture,874.68,3
Office Supplies,1119.36,3
Furniture,829.22,7
Office Supplies,551.16,4
Furniture,1729.14,14
Office Supplies,2077.32,4
Furniture,1395,3
Office Supplies,932.985,5
Technology,772.47,3
Technology,1587.0015,3
Office Supplies,1551.6,5
Office Supplies,1704.56,13
Technology,703.968,4
Technology,965.0475,3
Technology,1274.7,3
Office Supplies,1123.08,3
Technology,1487.976,3
Technology,1274.7,2
Office Supplies,2423.54,7
Office Supplies,474.984,4
Furniture,1358.28,7
Office Supplies,1471.96,5
Furniture,2534.0175,7
Office Supplies,1060.8,8
Furniture,485.888,2
Furniture,1674.45,5
Office Supplies,967.896,2
Furniture,1855.68,4
Technology,811.23,7
Furniture,1046.25,5
Office Supplies,750.68,2
Office Supplies,1121.94,3
Furniture,1962,10
Office Supplies,663.936,4
Furniture,709.56,4
Office Supplies,1111.56,4
Technology,1161.16,7
Technology,393.5727,3
Furniture,920.88,3
Technology,1061.04,8
Technology,1114.4,7
Furniture,1888.236,6
Technology,628.44,4
Furniture,3547.44,10
Furniture,1762.68,4
Furniture,610.6,2
Office Supplies,1057.38,2
Furniture,3024.189,9
Technology,1912.5,3
Furniture,1808.757,5
Technology,2386.125,5
Furniture,1367.4,5
Technology,1413.45,5
Furniture,731.94,3
Technology,1718.4,6
Technology,825.12,5
Office Supplies,1473.1,5
Technology,578.2,5
Furniture,1578.636,4
Furniture,501.9,5
Office Supplies,1614.87,6
Technology,2672.517,5
Office Supplies,1699.56,12
Office Supplies,1286.145,7
Furniture,1961.82,6
Technology,2016.846,9
Technology,497.88,9
Furniture,1564.56,4
Office Supplies,870.24,14
Technology,695.7,2
Furniture,626.352,3
Technology,1275,2
Technology,837.6,3
Office Supplies,1054.74,2
Office Supplies,757.2,2
Technology,1411.55124,11
Technology,1490.7,5
Technology,756.6,2
Technology,783.99,5
Furniture,2472.93,6
Furniture,321.728,4
Technology,1181.16,4
Technology,743.13,3
Technology,776.412,7
Furniture,1049.2,5
Technology,1462.14,6
Technology,1083.75,2
Technology,963.9,6
Technology,464.2785,3
Furniture,672.448,7
Office Supplies,478.24,8
Furniture,1091.412,7
Furniture,1305.882,9
Furniture,677.76,8
Furniture,1652.4,4
Office Supplies,842.76,4
Technology,1770.6,5
Office Supplies,1263.3,6
Furniture,2131.245,5
Technology,1721.25,3
Furniture,1268.784,3
Technology,1958.04,3
Technology,1779.12,7
Furniture,1168.65,7
Furniture,520.464,2
Furniture,1567.44,8
Technology,652.68,1
Technology,698.04112,4
Furniture,1648.44,8
Furniture,1532.1,5
Office Supplies,581.4,12
Technology,1447.8135,7
Technology,1889.946,9
Technology,1275,2
Furniture,1535.814,7
Technology,571.83,7
Furniture,1767.552,8
Furniture,885.528,9
Office Supplies,561.3,2
Technology,954.09,3
Technology,523.8,6
Office Supplies,843.318,14
Office Supplies,704.76,4
Technology,979.95,5
Technology,798.75,3
Office Supplies,846.6,6
Furniture,727.45,5
Office Supplies,725.84,4
Technology,632.145,5
Furniture,1002.9105,3
Furniture,527.31,9
Furniture,830.7,5
Furniture,1830.78,7
Office Supplies,1895.388,4
Technology,1071,9
Furniture,452.088,4
Furniture,2452.275,7
Furniture,1023.332,5
Furniture,1216.53,7
Furniture,1353.6,8
Technology,391.98,2
Technology,1536.84,6
Technology,979.95,5
Technology,1266.96,4
Furniture,1441.3,7
Technology,832.93,7
Furniture,1358.28,7
Technology,2172.0768,4
Technology,1892.25,5
Technology,1035.8,4
Technology,1795.92,7
Technology,2129.4954,6
Furniture,1052.31,7
Furniture,512.76,6
Technology,1201.095,5
Technology,2173.5,7
Technology,951.6,13
Furniture,1038.492,3
Technology,972.81048,6
Furniture,1402.29,4
Furniture,404.73,3
Technology,696.75,5
Furniture,1904.4,4
Office Supplies,1429.26,7
Technology,2571.12,4
Furniture,1322.352,3
Technology,931.77,3
Furniture,751.92,4
Furniture,868.95,5
Office Supplies,899.208,2
Technology,897.225,7
Office Supplies,677.778,4
Furniture,1315.68,8
Technology,520.8,7
Furniture,418.464,4
Furniture,1175.12,4
Furniture,763.28,5
Office Supplies,1388.73,7
Technology,1501.2,9
Technology,785.61,3
Office Supplies,852.48,6
Technology,871.71,7
Technology,882.75096,7
Office Supplies,1158.12,5
Furniture,963.136,4
Technology,1899.54,6
Furniture,1272.63,6
Office Supplies,1253.07,5
Technology,899.91,9
Office Supplies,1704.87,3
Office Supplies,1219.96,5
Technology,1012.68,3
Office Supplies,1658.64,8
Furniture,1043.92,4
Furniture,786.744,4
Technology,2124.5,5
Technology,760.38,2
Technology,575.968,4
Furniture,1251.936,3
Office Supplies,648.576,4
Technology,1961.0352,8
Technology,954.36,3
Office Supplies,482.76,9
Technology,2104.74,11
Technology,636.3,1
Technology,504,6
Furniture,1940.064,7
Furniture,576.2,5
Furniture,566.2308,4
Technology,1199.98,2
Technology,785.34,3
Office Supplies,590.352,6
Furniture,1068.768,8
Office Supplies,1206.84,4
Office Supplies,513.72,4
Technology,1232.88,4
Furniture,897.156,6
Technology,719.07,11
Office Supplies,1078.08,2
Furniture,1314.45,3
Furniture,1111.725,3
Technology,543.186,2
Furniture,1228.465,5
Furniture,586.08,8
Technology,1361.9304,12
Furniture,774.18,2
Technology,1308.48,2
Office Supplies,1086.18,4
Furniture,1409.04,3
Technology,517.80624,4
Technology,834.9,5
Office Supplies,893.8104,8
Furniture,425.833,1
Furniture,1428.8,4
Technology,1917,3
Technology,635.04,8
Furniture,1180.44,6
Furniture,1548.99,9
Furniture,840.56,7
Technology,542.484,2
Office Supplies,1269.72,6
Furniture,852.48,3
Furniture,1878.72,4
Furniture,899.43,5
Office Supplies,1443.96,12
Furniture,1115.37,9
Furniture,1935.104,4
Furniture,697.86,6
Technology,837.2376,6
Office Supplies,2153.16,4
Technology,557.76,4
Office Supplies,2052.54,4
Technology,346.92,4
Office Supplies,286.86,7
Technology,1196.02,7
Furniture,1021.14,6
Furniture,883.264,4
Office Supplies,433.92,8
Technology,393.2388,3
Technology,1954.17,3
Technology,636.24,1
Technology,524.28,4
Furniture,1629.9075,5
Furniture,1210.626,9
Furniture,2878.47,7
Furniture,920.4,5
Technology,1003.17,7
Furniture,1726.335,5
Furniture,1502.784,6
Technology,477.8424,3
Furniture,439.92,6
Furniture,871.4,4
Furniture,1652.4,4
Furniture,1776.544,7
Technology,1630.125,7
Furniture,1181.67,7
Technology,331.84,4
Technology,378.66,1
Office Supplies,1052.16,2
Furniture,1214.72,5
Furniture,1093.4112,4
Technology,1568.8365,7
Furniture,947.22,3
Office Supplies,1658.88,8
Furniture,1095.8025,5
Furniture,2035.5816,8
Technology,861.408,8
Furniture,2679.12,8
Technology,1936.62,3
Furniture,454.71,1
Technology,504.36,4
Technology,404.676,4
Office Supplies,1076.58,2
Office Supplies,500.202,2
Furniture,1298.55,5
Office Supplies,2050.488,6
Office Supplies,1798.6764,4
Technology,2276.0388,9
Technology,1470.78,6
Technology,627.192,4
Technology,1439.968,4
Office Supplies,572.58,6
Technology,1232.1,5
Technology,636.06,2
Office Supplies,355.482,2
Furniture,1102.08,4
Furniture,801.568,2
Office Supplies,398.352,8
Furniture,1125.488,7
Furniture,1218.24,8
Furniture,2855.16,9
Technology,617.97,3
Technology,583.8,7
Technology,1487.628,5
Technology,1952.16,12
Office Supplies,1625.76,8
Furniture,2277.6,5
Technology,1792.98,7
Technology,530.52,4
Technology,1067.6772,6
Furniture,601.32,6
Technology,1774.224,8
Technology,1145.6,4
Furniture,967.552,2
Office Supplies,931.176,3
Technology,1592.7,5
Technology,959.968,4
Office Supplies,1607.202,9
Furniture,1032.48,8
Furniture,1314.45,3
Technology,728.568,8
Office Supplies,2365.605,5
Furniture,1255.5,3
Furniture,1467.36,4
Office Supplies,417.9,14
Office Supplies,1037.52,2
Technology,2129.7,5
Office Supplies,1086.18,2
Furniture,872.13,7
Technology,1680.3,10
Technology,1068.984,7
Technology,596.28,2
Technology,565.515,3
Office Supplies,868.077,7
Furniture,473.84,4
Furniture,339.12,6
Technology,1601.73,13
Furniture,429.48,6
Office Supplies,1395.54,9
Furniture,826.2,2
Technology,1000.9125,5
Technology,717.84,8
Technology,1516.32,8
Technology,2194.92,7
Office Supplies,758.484,4
Technology,474.95,5
Technology,1979.928,9
Technology,1931.958,7
Office Supplies,837.63,3
Furniture,3217.41,7
Furniture,1180.44,6
Technology,1863.54,6
Furniture,2011.92,4
Furniture,2076.606,6
Furniture,461.104,7
Technology,532.5,2
Furniture,741.888,3
Technology,645.138,2
Technology,2799.944,7
Technology,860.895,7
Technology,399.95,5
Technology,1496.16,9
Technology,1464.12,6
Technology,478.8,2
Technology,761.4,9
Technology,1198.32,4
Furniture,2676.672,9
Furniture,1971.3456,8
Technology,1908.72,3
Furniture,1995.3,6
Technology,2290.14,4
Furniture,1685.16,5
Office Supplies,629.1,6
Furniture,1029.375,5
Technology,1454.49,9
Furniture,411.21,1
Office Supplies,1952.424,4
Technology,646.74,6
Furniture,1156.68,9
Technology,1513.56,4
Office Supplies,1075.44,2
Technology,494.376,3
Technology,1362.9,3
Technology,392.93256,2
Technology,637.08,2
Office Supplies,2477.55,5
Furniture,507.276,4
Technology,599.9,10
Technology,1773.9,6
Technology,1486.26,6
Technology,1727.46,14
Technology,823.8591,3
Technology,698.8995,3
Furniture,1194.165,5
Office Supplies,565.02,2
Technology,991.8124,5
Technology,678.771,5
Technology,1717.335,5
Technology,1097.544,7
Furniture,1046.376,4
Technology,1264.466,5
Office Supplies,634.95,3
Office Supplies,1036.624,2
Technology,613.095,7
Furniture,1007.232,6
Technology,447.3,6
Technology,1394.95,5
Technology,758.352,6
Furniture,1236.42,3
Technology,1468.44,12
Furniture,962.7345,3
Technology,969.0228,4
Technology,1649.214,7
Technology,594.96,4
Technology,1349.91,9
Technology,1553.76,6
Furniture,1718.1,2
Furniture,492.912,3
Furniture,1573.488,7
Technology,1199.96,5
Office Supplies,561.54,1
Technology,630.36,5
Office Supplies,795.48,7
Furniture,625.644,4
Furniture,717.72,3
Technology,967.56,4
Furniture,1653.12,6
Technology,578.79,3
Technology,752.51196,3
Furniture,1207.84,8
Furniture,951.72,2
Office Supplies,347.22,6
Office Supplies,2321.514,13
Furniture,465,4
Technology,1063.44,7
Office Supplies,1236.06,10
Technology,499.98,2
Furniture,490.32,4
Office Supplies,2123.13,5
Furniture,1406.86,7
Furniture,527.868,4
Furniture,1179.2625,5
Office Supplies,1152.6459,7
Furniture,1457.28,6
Technology,1599.92,8
Technology,1281.834,4
Office Supplies,2278.32,6
Furniture,1162.89,3
Furniture,1127.28,8
Furniture,1459.68,10
Technology,611.2,8
Office Supplies,928.2,7
Technology,334.9288,4
Technology,1115.7768,4
Furniture,1451.136,8
Furniture,1371.42,6
Furniture,990.468,3
Technology,1287.96,2
Technology,865.62,6
Furniture,1166.96,5
Furniture,1488.424,7
Furniture,786.96,4
Technology,1661.499,7
Technology,798.75,3
Office Supplies,1117.92,4
Furniture,744,3
Furniture,659.178,6
Office Supplies,904.9,5
Technology,1692.76768,8
Technology,336.24,4
Office Supplies,1116.84,4
Technology,1199.976,4
Technology,1696.64,4
Technology,1232.1,5
Furniture,827.9733,7
Technology,539.775,3
Furniture,1279.165,5
Technology,756.9,2
Technology,470.376,3
Technology,1264.965,5
Furniture,2722.86,7
Technology,2272.86,6
Technology,1011.9,10
Furniture,1053.164,4
Furniture,822.852,2
Office Supplies,808.731,7
Technology,1846.11,7
Furniture,584.352,6
Technology,802.2,7
Furniture,2286.88,5
Technology,956.025,2
Office Supplies,1762.3,5
Furniture,453.438,3
Furniture,483.136,4
Technology,1035.84,4
Furniture,2841.66,9
Furniture,2737.98,7
Furniture,403.56,4
Technology,1075.23,3
Technology,655.56,9
Technology,938.145,13
Office Supplies,1397.169,3
Furniture,668.34,2
Office Supplies,596.7,3
Furniture,892.98,2
Office Supplies,1325.85,5
Office Supplies,552.56,5
Technology,654.24,1
Technology,2086.98,7
Furniture,900.072,6
Technology,1383.12,8
Furniture,729.54,6
Furniture,1669.6,4
Technology,1190.28,7
Office Supplies,1609.29,3
Office Supplies,892.269,7
Technology,775.728,6
Office Supplies,2313.8325,9
Technology,1272.3,2
Office Supplies,1731.1,5
Furniture,1093.92,5
Technology,3200.73,13
Technology,714.72,2
Furniture,731.34,5
Furniture,448.02,3
Technology,696.192,2
Furniture,1422.72,5
Furniture,729.48,2
Technology,662.775,5
Furniture,911.04,2
Furniture,1236.33,3
Technology,1123.128,9
Technology,1049.97,5
Technology,2052.54,6
Furniture,363.39,1
Technology,556.6,5
Technology,1282.8,5
Technology,2549.4,4
Furniture,544.008,3
Office Supplies,620.64,2
Furniture,700.152,3
Furniture,828.96,3
Technology,570.5,7
Technology,1356.72,8
Furniture,2003.52,6
Furniture,488.16,4
Office Supplies,1541.43,3
Technology,1066.44,4
Technology,1423.68,4
Office Supplies,1903.284,6
Furniture,3062.631,11
Furniture,822.42,2
Technology,1292.34,4
Technology,1334.64,8
Office Supplies,2591.56,4
Furniture,1242.54,3
Furniture,640.74,3
Office Supplies,1000.26,3
Office Supplies,560.97,1
Technology,969.084,9
Technology,516.96,3
Technology,1811.34,6
Furniture,533.61,1
Furniture,909.72,6
Office Supplies,1122.174,6
Furniture,2756.943,7
Furniture,1652.4,4
Technology,655.52,8
Office Supplies,795.6,6
Technology,513.12,2
Furniture,767.214,14
Technology,1629.45,3
Furniture,1451.4,4
Technology,1109.556,2
Furniture,1516.2,7
Office Supplies,767.52,6
Technology,2135.28,8
Technology,623.96,5
Technology,1026.24,4
Technology,892.08,6
Technology,1590.66,6
Technology,541.518,2
Office Supplies,746.388,4
Furniture,607.38,4
Technology,1023.2904,4
Furniture,1208,5
Office Supplies,2069.88,4
Furniture,378.4,5
Furniture,2280.4,5
Furniture,771.968,4
Furniture,1377,3
Technology,1272.6,2
Technology,578.502,1
Technology,785.79,3
Office Supplies,1718.0004,4
Technology,1314.24,8
Office Supplies,1737.18,6
Furniture,845.46,6
Furniture,1227.9984,6
Furniture,603.92,5
Technology,950.22,3
Office Supplies,2152.776,3
Furniture,1162.89,3
Technology,1414.611,11
Furniture,698.544,4
Furniture,1177.173,3
Furniture,596.16,5
Furniture,523.764,3
Technology,1928.34,3
Technology,1879.96,5
Furniture,503.664,7
Furniture,747.36,3
Technology,1571.22,6
Technology,752.51196,3
Furniture,592.56,9
Technology,1703.76,4
Technology,825.1,5
Furniture,815.292,9
Technology,1926.72,8
Technology,1759.5135,5
Furniture,2320.64,5
Office Supplies,1001.76,5
Office Supplies,719.28,6
