Category, Price of item in category, Quantity of item sold
Office Supplies,2029.63,1
Office Supplies,1679.4,2
Office Supplies,1022.73,9
Office Supplies,931.32,8
Office Supplies,1395.92,11
Office Supplies,2241.75,3
Office Supplies,2826.81,8
Office Supplies,1981.8,11
Office Supplies,2344.74,1
Office Supplies,1157.65,8
Office Supplies,2219.33,1
Office Supplies,1886.16,5
Office Supplies,1548.58,5
Office Supplies,1545.09,9
Office Supplies,678.15,10
Office Supplies,1210.02,5
Office Supplies,830.8,5
Office Supplies,2076.11,5
Office Supplies,719.28,5
Office Supplies,2412.33,5
Office Supplies,927.15,2
Office Supplies,1228.89,11
Office Supplies,1320.58,6
Office Supplies,1470.31,6
Office Supplies,561.59,6
Office Supplies,1713.01,2
Office Supplies,2421.36,10
Office Supplies,1527.76,7
Office Supplies,2791.15,6
Office Supplies,1915.91,10
Furniture,692.91,9
Office Supplies,1289.9,1
Office Supplies,840.74,7
Office Supplies,2910.19,9
Office Supplies,2674.25,10
Technology,1525.12,9
Office Supplies,1305.34,6
Office Supplies,2269.18,4
Office Supplies,1906.6,10
Office Supplies,936.76,3
Office Supplies,1144.7,4
Office Supplies,2161.31,4
Office Supplies,1380.62,2
Office Supplies,2836.7,4
Technology,1333.32,4
Office Supplies,1432.36,5
Office Supplies,1431.02,4
Office Supplies,1486.42,3
Office Supplies,1857.3,7
Furniture,2139.35,2
Office Supplies,1174.46,6
Office Supplies,1670.96,7
Office Supplies,2468.96,7
Office Supplies,2769.76,4
Office Supplies,1189.15,5
Office Supplies,2036.64,4
Office Supplies,1219.62,2
Office Supplies,665.21,1
Office Supplies,1376.76,10
Office Supplies,1954.15,6
Office Supplies,791.99,4
Office Supplies,2470.39,10
Office Supplies,830.84,3
Office Supplies,665.44,7
Office Supplies,1044.09,8
Office Supplies,1244.52,4
Office Supplies,1059.7,9
Office Supplies,1234.95,11
Office Supplies,2459.02,5
Office Supplies,2205.48,2
Office Supplies,2576.53,1
Furniture,2853.3,10
Office Supplies,1866.6,6
Office Supplies,924.58,9
Office Supplies,2674.23,9
Office Supplies,835.65,7
Office Supplies,1366.45,11
Office Supplies,654.01,11
Office Supplies,1648.85,5
Office Supplies,1715.2,2
Office Supplies,1335.42,6
Office Supplies,1848.23,1
Office Supplies,821.31,6
Office Supplies,1157.76,11
Furniture,1246.41,11
Furniture,1835.55,8
Office Supplies,934.73,2
Office Supplies,2513.18,9
Office Supplies,2760.86,3
Office Supplies,1006.89,1
Office Supplies,1371.81,10
Office Supplies,1175.47,6
Office Supplies,682.25,8
Furniture,1315.04,11
Office Supplies,1645.57,1
Office Supplies,2045.26,1
Furniture,1374.39,1
Office Supplies,819.38,7
Office Supplies,1765.12,6
Office Supplies,1775.07,6
Technology,2654.81,1
Office Supplies,1968.85,6
Technology,2368.11,7
Office Supplies,1631.13,1
Office Supplies,1471.09,6
Office Supplies,1288.83,1
Office Supplies,1441.58,1
Office Supplies,723.51,4
Office Supplies,855.77,9
Office Supplies,1626.62,9
Office Supplies,2023.46,2
Office Supplies,540.7,7
Office Supplies,734.28,5
Furniture,2614.31,5
Office Supplies,1988.88,6
Office Supplies,2674.44,9
Office Supplies,629.46,2
Office Supplies,528.24,7
Office Supplies,2877.02,3
Office Supplies,2335.84,4
Office Supplies,1166.11,3
Office Supplies,2759.35,9
Office Supplies,2207.31,7
Office Supplies,744.76,5
Office Supplies,529.51,9
Office Supplies,2160.63,5
Office Supplies,2866.72,8
Office Supplies,2221.29,6
Office Supplies,1673.02,6
Office Supplies,2604.22,4
Office Supplies,1424.17,5
Furniture,1819.93,5
Office Supplies,1101.5,4
Office Supplies,1663.54,9
Office Supplies,2142.31,6
Office Supplies,1625.29,7
Office Supplies,2979.76,7
Office Supplies,1933.92,5
Office Supplies,2512.3,8
Office Supplies,871.4,2
Office Supplies,628.13,10
Office Supplies,1618.93,3
Office Supplies,1833.1,10
Furniture,1855.73,6
Technology,1170.96,1
Office Supplies,2638.89,5
Office Supplies,1692.74,6
Furniture,2694.1,1
Office Supplies,698.09,2
Office Supplies,663.45,1
Office Supplies,1186.89,3
Technology,1802.37,10
Office Supplies,1783.98,9
Office Supplies,1130.25,9
Office Supplies,2826.77,6
Office Supplies,2597.43,6
Technology,2585.09,5
Office Supplies,988.33,10
Office Supplies,2347.62,4
Office Supplies,2781.06,3
Furniture,2001.82,11
Office Supplies,2596.76,1
Furniture,2027.27,2
Office Supplies,707.78,9
Office Supplies,1048.22,1
Office Supplies,1416.26,6
Office Supplies,2664.2,1
Office Supplies,1740.46,6
Office Supplies,1620.12,8
Office Supplies,2855.2,5
Office Supplies,1544.54,1
Office Supplies,2665.91,7
Office Supplies,2790.12,11
Technology,869.56,8
Office Supplies,2548.32,2
Office Supplies,2177.04,4
Office Supplies,1586.79,6
Office Supplies,1671.31,11
Office Supplies,2506.64,2
Office Supplies,2627.3,6
Office Supplies,2434.2,6
Office Supplies,2669.36,5
Technology,2523.6,8
Office Supplies,2729.16,5
Office Supplies,2038.4,11
Office Supplies,2053.14,3
Office Supplies,1719.31,2
Office Supplies,2598.74,6
Office Supplies,2007.26,10
Office Supplies,729.89,8
Office Supplies,1233.83,3
Office Supplies,1545.68,2
Office Supplies,2381.89,2
Office Supplies,643.8,1
Office Supplies,855.62,4
Office Supplies,2769.31,11
Furniture,538.86,6
Office Supplies,1837.64,7
Office Supplies,1802.75,8
Office Supplies,2650.13,4
Office Supplies,1595.63,4
Office Supplies,2465.57,2
Office Supplies,1990.31,8
Office Supplies,619.03,1
Office Supplies,1013.72,4
Office Supplies,1329.69,10
Office Supplies,2063.03,1
Office Supplies,1145.82,11
Furniture,2548.54,7
Technology,1392.29,1
Office Supplies,1559.02,11
Office Supplies,2213.23,1
Office Supplies,2538.5,4
Office Supplies,2610.65,5
Office Supplies,2296.97,9
Office Supplies,2232.91,10
Office Supplies,2261.12,4
Office Supplies,852.05,7
Office Supplies,2947.42,4
Technology,2216.08,11
Office Supplies,1209.35,1
Office Supplies,1572.79,10
Office Supplies,2256.57,11
Office Supplies,2132.8,5
Office Supplies,657.29,8
Office Supplies,2387.03,6
Office Supplies,1040.3,8
Office Supplies,2281.22,8
Office Supplies,1291.44,9
Office Supplies,2608.65,2
Office Supplies,2355.47,3
Furniture,2140.91,11
Office Supplies,980.74,2
Office Supplies,2822.55,1
Office Supplies,2685.78,2
Office Supplies,602.91,8
Office Supplies,1446.89,5
Office Supplies,1030.68,6
Office Supplies,2050.38,8
Office Supplies,2653.19,6
Office Supplies,674.77,11
Office Supplies,1422.19,3
Office Supplies,2654.63,8
Office Supplies,1035.77,9
Office Supplies,1372.4,4
Office Supplies,2337.42,5
Office Supplies,1554.62,2
Office Supplies,2137.41,4
Office Supplies,2149.28,1
Office Supplies,1531.01,7
Office Supplies,2799.81,9
Office Supplies,816.37,7
Office Supplies,2332.88,2
Office Supplies,1890.48,3
Office Supplies,1151.17,1
Office Supplies,1644.62,6
Office Supplies,983.87,11
Office Supplies,1833.82,7
Office Supplies,2746.38,1
Office Supplies,1544.86,11
Office Supplies,702.49,9
Office Supplies,1691.99,3
Office Supplies,2998.12,6
Office Supplies,1081.71,2
Office Supplies,2240.89,11
Office Supplies,2980.33,7
Office Supplies,1066.68,5
Office Supplies,1209.82,5
Furniture,1749.28,1
Office Supplies,1576.82,6
Furniture,943.77,1
Office Supplies,1590.67,2
Office Supplies,1187.08,7
Office Supplies,954.31,9
Office Supplies,1521.1,11
Office Supplies,664.64,8
Office Supplies,1524.93,4
Office Supplies,2759.1,11
Office Supplies,1994.16,1
Office Supplies,1505.27,4
Office Supplies,2847.87,5
Furniture,1688.61,6
Office Supplies,2069.27,6
Office Supplies,1088.42,8
Office Supplies,2845.77,9
Office Supplies,2297.48,7
Office Supplies,1200.55,2
Technology,1480.86,6
Office Supplies,2943.03,5
Office Supplies,2053,5
Office Supplies,2481.95,5
Office Supplies,2089.83,4
Furniture,1976.48,1
Office Supplies,2668.56,3
Office Supplies,2359.47,7
Office Supplies,2518.02,5
Office Supplies,877.52,6
Office Supplies,2966.79,8
Office Supplies,2008.57,9
Office Supplies,736.96,2
Office Supplies,752.82,6
Technology,1262.93,7
Office Supplies,2542.75,7
Office Supplies,1225.7,10
Office Supplies,1086.33,8
Furniture,1013.23,3
Office Supplies,1680.54,6
Office Supplies,2421.5,1
Office Supplies,2004.59,5
Office Supplies,2743.39,11
Office Supplies,1600.41,5
Furniture,2294.66,8
Technology,2157.29,10
Office Supplies,557.55,4
Office Supplies,1455.48,2
Office Supplies,2590.29,2
Office Supplies,1765.39,6
Office Supplies,2829.61,9
Office Supplies,903.68,5
Technology,1276.79,5
Technology,1280.46,3
Office Supplies,1495.69,8
Office Supplies,532.27,3
Office Supplies,1502.62,4
Furniture,2380.21,9
Office Supplies,2698.85,4
Office Supplies,1220.94,6
Office Supplies,1391.11,7
Office Supplies,2198.1,2
Office Supplies,885.59,6
Office Supplies,2292.19,2
Office Supplies,2296.33,3
Office Supplies,1247.4,3
Office Supplies,1317.12,3
Office Supplies,2744.03,4
Office Supplies,1202.09,6
Office Supplies,2953.98,9
Office Supplies,2338.07,4
Furniture,946.1,7
Office Supplies,771.05,11
Office Supplies,556.31,6
Technology,1140.21,2
Office Supplies,907.59,9
Office Supplies,641.02,3
Office Supplies,2865.86,5
Office Supplies,2669.2,4
Office Supplies,2592.84,10
Office Supplies,921.64,10
Office Supplies,1506.81,9
Office Supplies,749.15,1
Office Supplies,2268.99,1
Office Supplies,966.16,9
Office Supplies,1269.92,3
Technology,941.1,8
Office Supplies,1518.79,7
Office Supplies,880.19,7
Office Supplies,2122.17,9
Office Supplies,1109.41,10
Office Supplies,2841.36,5
Office Supplies,2382.31,5
Furniture,1211.17,6
Office Supplies,643.19,7
Office Supplies,693.81,10
Office Supplies,2049.6,6
Office Supplies,891.51,10
Office Supplies,2768.38,4
Office Supplies,1897.41,5
Office Supplies,1165.55,4
Office Supplies,1878.33,7
Office Supplies,1390.82,1
Office Supplies,1043.56,9
Office Supplies,2337.17,10
Office Supplies,1603.27,11
Office Supplies,1930.57,10
Office Supplies,2386.56,1
Office Supplies,1263.85,1
Office Supplies,1707.32,11
Office Supplies,2143.14,7
Office Supplies,2203.3,4
Office Supplies,2521.13,6
Technology,2855.85,3
Office Supplies,1475.01,9
Office Supplies,2232.88,9
Office Supplies,969.23,11
Furniture,2202.05,9
Office Supplies,1067.31,4
Office Supplies,583.25,10
Office Supplies,2908.61,5
Office Supplies,1356.97,1
Office Supplies,1104.23,8
Office Supplies,1406.64,3
Office Supplies,882.2,10
Office Supplies,646.34,6
Office Supplies,2800.93,2
Office Supplies,1200.53,11
Office Supplies,567.99,10
Office Supplies,1247.87,7
Office Supplies,1439.31,8
Office Supplies,2786.76,7
Office Supplies,2514.14,1
Office Supplies,505.76,6
Furniture,1989.61,11
Office Supplies,2857.9,6
Office Supplies,544.01,9
Office Supplies,2313.84,2
Office Supplies,2500.53,6
Office Supplies,2956.97,4
Office Supplies,2498.41,8
Office Supplies,1443.39,7
Office Supplies,2601.7,3
Office Supplies,1874.22,7
Office Supplies,2588.73,9
Office Supplies,567.28,9
Furniture,2637.89,3
Office Supplies,2203.16,7
Office Supplies,505.76,11
Office Supplies,1498.09,5
Office Supplies,647.08,10
Office Supplies,2696.79,9
Office Supplies,566.65,4
Office Supplies,2814.72,5
Office Supplies,2101.17,3
Technology,1104.51,3
Office Supplies,2084.9,7
Office Supplies,2099.29,1
Office Supplies,1052.03,11
Office Supplies,1850.65,7
Office Supplies,2317.09,11
Office Supplies,2444.08,5
Office Supplies,1063.81,5
Office Supplies,1735.93,9
Office Supplies,773.79,6
Office Supplies,2217.05,6
Furniture,2567.03,5
Office Supplies,2304.92,8
Office Supplies,882.12,4
Office Supplies,1793.47,1
Technology,2540.15,4
Technology,2124.52,4
Furniture,1952.46,1
Office Supplies,1071.25,6
Office Supplies,2709.54,3
Office Supplies,961.15,3
Office Supplies,1133.12,1
Office Supplies,2087.95,1
Office Supplies,1260.51,7
Office Supplies,727.5,5
Office Supplies,1532.95,3
Office Supplies,1948.65,1
Office Supplies,2868.68,4
Furniture,2593.99,4
Office Supplies,1454.4,10
Furniture,2555.43,5
Office Supplies,2693.43,10
Office Supplies,824.19,10
Office Supplies,707.26,10
Office Supplies,2801.82,10
Office Supplies,1823.72,10
Office Supplies,1698.97,3
Office Supplies,766.77,4
Office Supplies,958.27,11
Furniture,2029.67,9
Office Supplies,2839.76,8
Office Supplies,1098.77,1
Office Supplies,2428.62,3
Office Supplies,1553.45,3
Office Supplies,1827.77,10
Office Supplies,1799.55,5
Office Supplies,901.58,2
Office Supplies,1067.36,4
Office Supplies,743.16,2
Office Supplies,2788.02,2
Office Supplies,1656.07,1
Office Supplies,2338.19,6
Office Supplies,2615.72,4
Office Supplies,2144.08,1
Office Supplies,1904.93,10
Office Supplies,1562.73,8
Office Supplies,1786.88,9
Office Supplies,808.5,3
Office Supplies,2077.51,3
Office Supplies,2281.62,6
Office Supplies,2831.98,11
Furniture,2746.91,7
Office Supplies,1348.41,3
Office Supplies,1735.94,5
Office Supplies,1981.13,2
Furniture,1333.15,7
Office Supplies,516.88,2
Office Supplies,2004.21,11
Office Supplies,907.14,3
Office Supplies,1626,7
Technology,529.74,6
Office Supplies,746.36,11
Office Supplies,2820.01,11
Office Supplies,1897.16,11
Furniture,518.81,10
Office Supplies,885.27,1
Office Supplies,2518.57,1
Furniture,1217.98,10
Office Supplies,2693.46,5
Office Supplies,1576.92,1
Office Supplies,2902.26,11
Office Supplies,628.08,4
Office Supplies,2788.55,9
Office Supplies,1855.58,10
Office Supplies,2938.44,2
Office Supplies,889.76,4
Office Supplies,1518.66,7
Office Supplies,891.74,4
Office Supplies,1214.07,10
Office Supplies,2578.54,3
Office Supplies,2130.4,10
Office Supplies,2367.54,6
Furniture,2474.52,10
Furniture,1772.76,10
Office Supplies,1676.63,10
Office Supplies,2556.76,7
Office Supplies,1966.69,2
Office Supplies,1882.63,5
Office Supplies,1558.54,1
Office Supplies,2294.8,2
Office Supplies,1458.98,1
Office Supplies,1702.77,8
Office Supplies,1194.61,3
Office Supplies,2137.62,9
Technology,1506.32,5
Office Supplies,1581.4,5
Furniture,2379.14,8
Office Supplies,2638.28,8
Office Supplies,1865,4
Office Supplies,1173.81,6
Office Supplies,987.13,10
Office Supplies,2814.35,5
Office Supplies,938.86,11
Office Supplies,1088.38,7
Office Supplies,2167.42,6
Office Supplies,2040.62,9
Office Supplies,756.52,10
Office Supplies,1839.16,9
Office Supplies,2541.1,1
Office Supplies,1277.26,4
Office Supplies,1237.07,7
Office Supplies,1890.65,9
Office Supplies,688.7,11
Office Supplies,1235.94,8
Office Supplies,1401.07,5
Office Supplies,2217.71,11
Office Supplies,2866.16,8
Office Supplies,2793.59,9
Furniture,722.88,5
Office Supplies,2706.26,2
Office Supplies,1937.05,4
Office Supplies,1186.88,3
Office Supplies,1000.81,5
Office Supplies,888.88,4
Office Supplies,1446.46,5
Office Supplies,2759.17,7
Office Supplies,2942.17,3
Office Supplies,943.7,11
Office Supplies,1090.57,10
Office Supplies,1285.9,3
Furniture,2121.82,6
Office Supplies,584.29,2
Office Supplies,2055.29,2
Office Supplies,2674.82,5
Furniture,1074.84,11
Office Supplies,2934.09,3
Office Supplies,806.95,3
Office Supplies,2122.72,1
Office Supplies,526.74,2
Office Supplies,2209.39,1
Office Supplies,2918.86,1
Furniture,1611.69,5
Office Supplies,647.58,3
Office Supplies,1031.82,11
Office Supplies,1908.28,7
Office Supplies,2945.01,6
Office Supplies,2740.88,10
Office Supplies,953.28,2
Office Supplies,1840.54,3
Office Supplies,2355.09,8
Office Supplies,2942.03,3
Office Supplies,1304.29,3
Office Supplies,1628.86,7
Office Supplies,2064.04,7
Office Supplies,2306.82,5
Office Supplies,2269.88,5
Office Supplies,1021.96,9
Office Supplies,2041.38,8
Office Supplies,2115.83,7
Office Supplies,1156.59,9
Office Supplies,724.82,8
Office Supplies,1582.54,4
Office Supplies,1807.52,11
Office Supplies,1138.64,4
Office Supplies,1942.18,3
Office Supplies,2727.14,5
Office Supplies,2179.17,9
Office Supplies,1861.6,10
Office Supplies,1369.51,4
Office Supplies,946.39,6
Office Supplies,863.24,2
Office Supplies,1138.11,8
Office Supplies,1281.35,8
Office Supplies,2955.28,11
Office Supplies,594.45,2
Office Supplies,1591.47,4
Office Supplies,883.26,7
Office Supplies,1947.43,1
Office Supplies,932.07,8
Office Supplies,2990.4,1
Furniture,2000.19,2
Office Supplies,2007.4,10
Office Supplies,891.53,8
Office Supplies,2670.93,8
Furniture,1971.61,8
Furniture,929.08,5
Furniture,869.33,7
Furniture,2859.86,2
Office Supplies,1811.56,6
Office Supplies,1656.95,8
Office Supplies,2316.33,4
Office Supplies,2398.38,10
Office Supplies,770.58,5
Office Supplies,2071.86,5
Office Supplies,2825.88,1
Office Supplies,1314.14,2
Office Supplies,1905.48,8
Office Supplies,862.62,10
Office Supplies,2655.08,11
Office Supplies,2405.24,5
Office Supplies,2123.03,5
Office Supplies,1260.72,8
Office Supplies,1190.41,3
Office Supplies,1980.85,8
Furniture,1913.93,2
Office Supplies,1966.35,4
Technology,1002.11,6
Office Supplies,2149.42,8
Office Supplies,2134.72,10
Office Supplies,661.16,3
Office Supplies,2905.71,8
Office Supplies,2057.99,5
Office Supplies,2726.77,4
Office Supplies,2585.5,9
Office Supplies,2863.51,2
Office Supplies,2763.55,4
Office Supplies,1184.17,11
Office Supplies,2256.04,8
Furniture,614.2,10
Office Supplies,2461.37,4
Office Supplies,1895.07,6
Office Supplies,513.58,5
Office Supplies,614.4,8
Office Supplies,603.65,9
Office Supplies,1184.81,4
Office Supplies,1720.08,5
Office Supplies,712.54,1
Office Supplies,1017.25,9
Office Supplies,1983.21,4
Office Supplies,2069.02,9
Office Supplies,2952.28,3
Office Supplies,2969,6
Office Supplies,1523.57,5
Office Supplies,2134,9
Office Supplies,1520.64,4
Office Supplies,2733.38,4
Office Supplies,2856.06,10
Office Supplies,2456.41,11
Office Supplies,2614.09,9
Office Supplies,1588.9,3
Office Supplies,1224.56,2
Office Supplies,2665.27,1
Office Supplies,2394.91,5
Office Supplies,1806.59,6
Furniture,2012.63,8
Office Supplies,2329.68,11
Office Supplies,2249.56,8
Furniture,2596.96,8
Office Supplies,511.67,2
Office Supplies,2967.32,2
Technology,2741.11,3
Office Supplies,650.26,5
Office Supplies,2702.37,3
Office Supplies,2871.65,6
Office Supplies,1468.46,8
Office Supplies,2338.74,5
Office Supplies,568.99,5
Office Supplies,2174.29,7
Furniture,506.6,5
Office Supplies,1849.75,4
Office Supplies,2685.61,2
Office Supplies,2329.49,7
Office Supplies,1204.17,5
Office Supplies,1483.3,4
Office Supplies,922.83,9
Office Supplies,1993.23,9
Office Supplies,2857.22,2
Office Supplies,2079.08,3
Office Supplies,2124.43,10
Furniture,2570.37,2
Furniture,2161.41,3
Office Supplies,534.48,2
Office Supplies,1994.19,6
Office Supplies,1520.71,11
Office Supplies,2368.88,4
Office Supplies,2636.97,3
Office Supplies,2215.14,7
Furniture,2346.92,6
Office Supplies,2240.44,7
Office Supplies,2962.62,2
Office Supplies,995.5,3
Office Supplies,2035.67,11
Office Supplies,2688.91,10
Office Supplies,1885.54,7
Office Supplies,1798.99,7
Office Supplies,2086.9,6
Office Supplies,955.51,5
Office Supplies,2802.25,1
Furniture,2470.43,1
Office Supplies,645.74,1
Office Supplies,747.17,2
Office Supplies,2999.82,9
Office Supplies,2312.06,8
Office Supplies,646.49,3
Office Supplies,1990.04,3
Office Supplies,1686.7,3
Office Supplies,2900.65,1
Office Supplies,2288.69,5
Office Supplies,722.15,5
Office Supplies,1061.32,5
Office Supplies,2061.09,8
Office Supplies,2591.71,11
Office Supplies,656.09,1
Office Supplies,915.14,5
Office Supplies,1928.35,1
Office Supplies,2716.1,11
Office Supplies,592.06,5
Office Supplies,1653.76,8
Office Supplies,1436.15,3
Office Supplies,2697.37,7
Office Supplies,1150.77,1
Office Supplies,2272.88,9
Office Supplies,868.33,3
Office Supplies,711.27,1
Office Supplies,2725.95,6
Office Supplies,1244.25,6
Office Supplies,1296.81,8
